,name,link,price,price_discount,best_seller,promotional,category_id,number_sales,seller,delivery,rating,new_product
3797,Vendo Bmx O Cambio Por Una Mejor,https://articulo.mercadolibre.com.co/MCO-453399837-vendo-bmx-o-cambio-por-una-mejor-_JM#position=24&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,500.000,,False,False,MCO8411, 0 vendidos,HESN7627090,,,nan
3798,Bicicleta Urbana Marco De Aluminio Rin 29,https://articulo.mercadolibre.com.co/MCO-582322501-bicicleta-urbana-marco-de-aluminio-rin-29-_JM?searchVariation=63894080248#searchVariation=63894080248&position=25&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.200.000,,False,False,MCO8411, 0 vendidos,CARLOSENRIQUEARENASROSAS,,,Usado
3799,Bicicleta Rin 12 Gw Para Niï¿½as Princess Story,https://articulo.mercadolibre.com.co/MCO-588924987-bicicleta-rin-12-gw-para-ninas-princess-story-_JM?searchVariation=65950103205#searchVariation=65950103205&position=26&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,358.900,,False,False,MCO8411,  1 vendido,EDN_BARRIOS,,,Nuevo
3800,Bicicleta Mtb Gw Lince,https://articulo.mercadolibre.com.co/MCO-602337875-bicicleta-mtb-gw-lince-_JM?searchVariation=73314800322#searchVariation=73314800322&position=27&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,650.000,,False,False,MCO8411, 0 vendidos,PENPARO,,,Usado
3801,Marcos De Sigla Todo Terreno,https://articulo.mercadolibre.com.co/MCO-457341621-marcos-de-sigla-todo-terreno-_JM#position=28&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,150.000,,False,False,MCO8411, 0 vendidos,BASE1807249,,,nan
3802,Kit De Frenos De Disco De Bicicleta Bluesunshine Hs1 Bici...,https://articulo.mercadolibre.com.co/MCO-482101046-kit-de-frenos-de-disco-de-bicicleta-bluesunshine-hs1-bici-_JM#position=29&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,256.999,,False,False,MCO8411, 0 vendidos,TODO-EN-FITNESS,,,Nuevo
3803,Bicicleta Scott,https://articulo.mercadolibre.com.co/MCO-524135867-bicicleta-scott-_JM#position=30&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,5.700.000,,False,False,MCO8411, 0 vendidos,JIDI3170141,,,Usado
3804,Bicicleta Sixthreezero Para Mujer 1 Velocidad Color Teal,https://articulo.mercadolibre.com.co/MCO-589706741-bicicleta-sixthreezero-para-mujer-1-velocidad-color-teal-_JM#position=31&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,7.409.394,,False,False,MCO8411, 0 vendidos,DIFERO82,,,Nuevo
3805,Bicicleta Rin 29 Corleone Hidrï¿½ulica 27 Velocidades,https://articulo.mercadolibre.com.co/MCO-594171187-bicicleta-rin-29-corleone-hidraulica-27-velocidades-_JM?searchVariation=67989082549#searchVariation=67989082549&position=32&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.350.000,,False,False,MCO8411, 0 vendidos,MEMI1919118,,,Nuevo
3806,Bicicleta Infantil Para Niï¿½as De 3 A 9 Aï¿½os De Edad,https://articulo.mercadolibre.com.co/MCO-596749349-bicicleta-infantil-para-ninas-de-3-a-9-anos-de-edad-_JM#position=33&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.037.900,,False,False,MCO8411, 0 vendidos,ABC-STORE-COLOMBIA,,,Nuevo
3807,Bicicleta Gw Jackal 27.5 Shimano 7 Integradas Disc Suspens I,https://articulo.mercadolibre.com.co/MCO-448416930-bicicleta-gw-jackal-275-shimano-7-integradas-disc-suspens-i-_JM#position=34&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.099.900,,False,False,MCO8411, 0 vendidos,TUBICI BIKESHOP,,,Nuevo
3808,Orbea Orca Talla 51 O S,https://articulo.mercadolibre.com.co/MCO-581032058-orbea-orca-talla-51-o-s-_JM?searchVariation=63415670354#searchVariation=63415670354&position=35&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,6.500.000,,False,False,MCO8411, 0 vendidos,MEJU222887,,,Usado
3809,Gw Hawk Rin 27.5 - Shimano Altus - Freno Hidrï¿½ulico,https://articulo.mercadolibre.com.co/MCO-607860801-gw-hawk-rin-275-shimano-altus-freno-hidraulico-_JM?searchVariation=76314986000#searchVariation=76314986000&position=36&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.200.000,,False,False,MCO8411, 0 vendidos,W_GUSTAVO,,,Usado
3810,Bicicleta Para Niï¿½a Princesas Rin 12 2 Aï¿½os En Adelante,https://articulo.mercadolibre.com.co/MCO-480527986-bicicleta-para-nina-princesas-rin-12-2-anos-en-adelante-_JM#position=37&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,229.900,,False,False,MCO8411, 0 vendidos,SETA3013017,,,Nuevo
3811,Bicicleta Scott Scale Jr 24 Disc,https://articulo.mercadolibre.com.co/MCO-607630035-bicicleta-scott-scale-jr-24-disc-_JM#position=38&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.500.000,,False,False,MCO8411, 0 vendidos,PILARAMODA,,,Usado
3812,Bicicleta Plegable Dtfly Knight 16v Blanca,https://articulo.mercadolibre.com.co/MCO-560106918-bicicleta-plegable-dtfly-knight-16v-blanca-_JM?searchVariation=54664762660#searchVariation=54664762660&position=39&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,850.000,,False,False,MCO8411, 0 vendidos,APLATA75,,,Usado
3813,Bicicleta On Trail Fractal Aluminio 21 Vel Hidraulica,https://articulo.mercadolibre.com.co/MCO-575636548-bicicleta-on-trail-fractal-aluminio-21-vel-hidraulica-_JM#position=40&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,980.000,,False,False,MCO8411, 0 vendidos,JOSEDIOMERGONZALEZ,,,Nuevo
3814,Bicicleta Bianchi Negociable,https://articulo.mercadolibre.com.co/MCO-604990313-bicicleta-bianchi-negociable-_JM?searchVariation=74598105878#searchVariation=74598105878&position=41&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,11.500.000,,False,False,MCO8411, 0 vendidos,TIGRE1A,,,Nuevo
3815,Bicicleta Plegable Schwinn 20 Pulgadas Negro,https://articulo.mercadolibre.com.co/MCO-514906167-bicicleta-plegable-schwinn-20-pulgadas-negro-_JM#position=42&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,2.705.900,,False,False,MCO8411, 0 vendidos,LUZKARDY,,,Nuevo
3816,Mtb Gw Hawk,https://articulo.mercadolibre.com.co/MCO-601104838-mtb-gw-hawk-_JM#position=43&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,899.000,,False,False,MCO8411, 0 vendidos,DIEGO_BMX88,,,Usado
3817,Bicicleta Todoterreno Rin 29 Boston Profit X10 Hidraulica,https://articulo.mercadolibre.com.co/MCO-604582040-bicicleta-todoterreno-rin-29-boston-profit-x10-hidraulica-_JM?searchVariation=74398088745#searchVariation=74398088745&position=44&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.390.000,,False,False,MCO8411, 0 vendidos,BULG77,,,Nuevo
3818,Bicicleta,https://articulo.mercadolibre.com.co/MCO-564339649-bicicleta-_JM#position=45&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,2.356.900,,False,False,MCO8411, 0 vendidos,ANICAM-BUSINESS,,,Nuevo
3819,"Cicla Scarafag Rin 29, 8 Velocidades  Freno Hidrï¿½ulico",https://articulo.mercadolibre.com.co/MCO-580150618-cicla-scarafag-rin-29-8-velocidades-freno-hidraulico-_JM#position=46&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.160.000,,False,False,MCO8411, 0 vendidos,CLIC-TIENDA-ONLINE,,,Usado
3820,Bicicleta Hï¿½brida Riverside 500 Decathlon Tamaï¿½o Medium,https://articulo.mercadolibre.com.co/MCO-595754629-bicicleta-hibrida-riverside-500-decathlon-tamano-medium-_JM#position=47&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,3.109.550,,False,False,MCO8411, 0 vendidos,SIMARO.CO,,,Nuevo
3821,Bicicleta Gw Hyena 27.5 Shimano 7 Vel Integradas Susp Bloq I,https://articulo.mercadolibre.com.co/MCO-502256574-bicicleta-gw-hyena-275-shimano-7-vel-integradas-susp-bloq-i-_JM#position=48&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,1.199.900,,False,False,MCO8411, 0 vendidos,TUBICI BIKESHOP,,4.5,Nuevo
3822,Ruedas De Entrenamiento De Bicicleta Zosen Kit Estabilizador,https://articulo.mercadolibre.com.co/MCO-572778190-ruedas-de-entrenamiento-de-bicicleta-zosen-kit-estabilizador-_JM#position=49&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,152.990,,False,False,MCO8411, 0 vendidos,PREMIUM IMPORTACIIONES,,,Nuevo
3823,Bicicleta Urbana Firmastrong De Playa Para Hombre,https://articulo.mercadolibre.com.co/MCO-583782136-bicicleta-urbana-firmastrong-de-playa-para-hombre-_JM#position=50&type=item&tracking_id=e7a998f6-8287-414d-8d0a-bbc1b7ee8acb,3.584.990,,False,False,MCO8411, 0 vendidos,PINTOJOVIER,,,Nuevo
3824,Bicicleta Venzo Fx7 2019,https://articulo.mercadolibre.com.co/MCO-605405930-bicicleta-venzo-fx7-2019-_JM#position=1&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.700.000,,False,False,MCO8411, 0 vendidos,EDWITAR04,,,Nuevo
3825,Cicla De Ruta,https://articulo.mercadolibre.com.co/MCO-609370032-cicla-de-ruta-_JM?searchVariation=77241770619#searchVariation=77241770619&position=2&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,500.000,,False,False,MCO8411, 0 vendidos,ZAMBRANOALI1234567890,,,nan
3826,Vendo Bicicleta Rockrider Montaï¿½a De Decathlon Estado 10/10,https://articulo.mercadolibre.com.co/MCO-452759587-vendo-bicicleta-rockrider-montana-de-decathlon-estado-1010-_JM#position=3&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.500.000,,False,False,MCO8411, 0 vendidos,LARGOTABARESVALENTINA,,,Usado
3827,Bicicleta Gt 9 Velocidades,https://articulo.mercadolibre.com.co/MCO-560134356-bicicleta-gt-9-velocidades-_JM?searchVariation=54683434634#searchVariation=54683434634&position=4&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,2.240.000,,False,False,MCO8411, 0 vendidos,ANDREATABERTABER,,,Nuevo
3828,Bicicleta On Trail Zagros Rin 29,https://articulo.mercadolibre.com.co/MCO-600462765-bicicleta-on-trail-zagros-rin-29-_JM?searchVariation=72435517568#searchVariation=72435517568&position=5&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.650.000,,False,False,MCO8411, 0 vendidos,NAFA8453999,,,Nuevo
3829,Trek 4300,https://articulo.mercadolibre.com.co/MCO-556309160-trek-4300-_JM#position=6&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,450.000,,False,False,MCO8411, 0 vendidos,JAWERGIRALDO,,,Usado
3830,Flying Horse Motor De Bicicleta Motorizado De 2 Tiempos,https://articulo.mercadolibre.com.co/MCO-561224239-flying-horse-motor-de-bicicleta-motorizado-de-2-tiempos-_JM#position=7&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,148.000,,False,False,MCO8411, 0 vendidos,YAXA,,,Nuevo
3831,Bicicleta Antigua Con Lï¿½mpara Y Dï¿½namo En Perfecto Estado,https://articulo.mercadolibre.com.co/MCO-573180348-bicicleta-antigua-con-lampara-y-dinamo-en-perfecto-estado-_JM#position=8&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.000.000,,False,False,MCO8411, 0 vendidos,SOLYBAGSSOLYBAGS,,,Usado
3832,Bicicleta Giant,https://articulo.mercadolibre.com.co/MCO-573463216-bicicleta-giant-_JM?searchVariation=60964300450#searchVariation=60964300450&position=9&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,400.000,,False,False,MCO8411, 0 vendidos,JUANGUILLERMOROLDAN,,,Usado
3833,Bicicleta Bmx,https://articulo.mercadolibre.com.co/MCO-580925855-bicicleta-bmx-_JM#position=10&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.300.000,,False,False,MCO8411, 0 vendidos,BICICLETASSUPERZONA,,,Usado
3834,Camgo 20 Pulgadas Bicicleta Plegable Bolsa De Viaje Bolsa De,https://articulo.mercadolibre.com.co/MCO-494676208-camgo-20-pulgadas-bicicleta-plegable-bolsa-de-viaje-bolsa-de-_JM#position=11&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,283.990,,False,False,MCO8411, 0 vendidos,LATINPORT,,,Nuevo
3835,"Kent Oakwood Bicicleta Playera Para Hombre, 26 Pulgadas",https://articulo.mercadolibre.com.co/MCO-497444580-kent-oakwood-bicicleta-playera-para-hombre-26-pulgadas-_JM#position=12&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,3.216.990,,False,False,MCO8411, 0 vendidos,LATINPORT,,,Nuevo
3836,Mac Sports Heavy Duty Plegable Plegable Todo Terreno,https://articulo.mercadolibre.com.co/MCO-499807663-mac-sports-heavy-duty-plegable-plegable-todo-terreno-_JM#position=13&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.215.000,,False,False,MCO8411, 0 vendidos,YAXA,,,Nuevo
3837,Bicicleta Rin 29 Gw Atlas Cambios Shimano Freno De Disco,https://articulo.mercadolibre.com.co/MCO-595823805-bicicleta-rin-29-gw-atlas-cambios-shimano-freno-de-disco-_JM?searchVariation=69130638349#searchVariation=69130638349&position=14&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,699.990,,False,False,MCO8411, 0 vendidos,URYE1443285,,4.7,Nuevo
3838,Biciletas,https://articulo.mercadolibre.com.co/MCO-606968922-biciletas-_JM?searchVariation=76058586842#searchVariation=76058586842&position=15&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.200.000,,False,False,MCO8411, 0 vendidos,ODZCREATIVO,,,Nuevo
3839,Bicicleta Cliff De 10 Velocidades Grupo Deore,https://articulo.mercadolibre.com.co/MCO-612239882-bicicleta-cliff-de-10-velocidades-grupo-deore-_JM?searchVariation=78903965231#searchVariation=78903965231&position=16&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.700.000,,False,False,MCO8411, 0 vendidos,CARLOSALBERTOSUREZRUIZ,,,Usado
3840,Bicicleta Rali Gravity Rin 29,https://articulo.mercadolibre.com.co/MCO-613868878-bicicleta-rali-gravity-rin-29-_JM?searchVariation=80007614356#searchVariation=80007614356&position=17&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,570.000,,False,False,MCO8411,  1 vendido,GIGIODUZ,,,Usado
3841,Bicicleta Gw Avanti Fixie,https://articulo.mercadolibre.com.co/MCO-584722565-bicicleta-gw-avanti-fixie-_JM?searchVariation=66666092373#searchVariation=66666092373&position=18&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.900.000,,False,False,MCO8411, 0 vendidos,BIKESHOP420,,,Nuevo
3842,Semicarreras (nueva) Ruedas 700*25 De 24radios(7vel),https://articulo.mercadolibre.com.co/MCO-587016647-semicarreras-nueva-ruedas-70025-de-24radios7vel-_JM?searchVariation=65481397006#searchVariation=65481397006&position=19&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,709.900,,False,False,MCO8411, 0 vendidos,AMHE6180073,,,Nuevo
3843,Bicicleta Francesa Marca Look,https://articulo.mercadolibre.com.co/MCO-595650488-bicicleta-francesa-marca-look-_JM#position=20&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,4.200,,False,False,MCO8411, 0 vendidos,BARRIENTOSCARMONAWILMEREDUAR,,,Usado
3844,"Bicicleta Gw De 9 Velocidades, Frenos Hidrï¿½ulicos",https://articulo.mercadolibre.com.co/MCO-604752482-bicicleta-gw-de-9-velocidades-frenos-hidraulicos-_JM#position=21&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,950.000,,False,False,MCO8411, 0 vendidos,IVANCHIRO,,,Usado
3845,"Royalbaby Rb12b-6b Bicicleta De Bmx Freestyle Para Niï¿½os,",https://articulo.mercadolibre.com.co/MCO-450085515-royalbaby-rb12b-6b-bicicleta-de-bmx-freestyle-para-ninos-_JM#position=22&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.034.000,,False,False,MCO8411, 0 vendidos,YAXA,,,Nuevo
3846,Razor Dxt Drift Trike.,https://articulo.mercadolibre.com.co/MCO-450682024-razor-dxt-drift-trike-_JM#position=23&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.289.000,,False,False,MCO8411, 0 vendidos,YAXA,,,Nuevo
3847,Bicicleta Montaï¿½a Dtfly Monster Rin 27.5  Shimano 24 Veloc,https://articulo.mercadolibre.com.co/MCO-482204452-bicicleta-montana-dtfly-monster-rin-275-shimano-24-veloc-_JM?searchVariation=40423695281#searchVariation=40423695281&position=24&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.829.900,,False,False,MCO8411,  2 vendidos,Dtfly,,,Nuevo
3848,Bicicleta Para Niï¿½os 14'' Thomas,https://articulo.mercadolibre.com.co/MCO-491114114-bicicleta-para-ninos-14-thomas-_JM#position=25&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,787.550,,False,False,MCO8411, 0 vendidos,SIMARO.CO,,,Nuevo
3849,Bicicletas Gw Alligator 29 Shimano 7 Vel. Freno Disco Suspen,https://articulo.mercadolibre.com.co/MCO-450208348-bicicletas-gw-alligator-29-shimano-7-vel-freno-disco-suspen-_JM#position=26&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,999.990,,False,False,MCO8411, 0 vendidos,TUBICI BIKESHOP,,,Nuevo
3850,Bicicleta Gw Fireman 12 Niï¿½o De Bujes,https://articulo.mercadolibre.com.co/MCO-594661788-bicicleta-gw-fireman-12-nino-de-bujes-_JM?searchVariation=68170091542#searchVariation=68170091542&position=27&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,199.999,,False,False,MCO8411,  1 vendido,MIDAFEZBICICLETERIA,,,Nuevo
3851,Bicicleta Giant Tailon Rin 29,https://articulo.mercadolibre.com.co/MCO-595869852-bicicleta-giant-tailon-rin-29-_JM#position=28&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.480.000,,False,False,MCO8411, 0 vendidos,ZAELNAMUR,,,Nuevo
3852,Ids Unyousual Bicicleta Plegable Marco De Aluminio Ligero,https://articulo.mercadolibre.com.co/MCO-567519390-ids-unyousual-bicicleta-plegable-marco-de-aluminio-ligero-_JM#position=29&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.421.990,,False,False,MCO8411, 0 vendidos,ANDRESJULIOMANOSALVA,,,Nuevo
3853,Bicicleta Arizona Z10 Rin 20 Freno De Disco Partes Shimano,https://articulo.mercadolibre.com.co/MCO-582146983-bicicleta-arizona-z10-rin-20-freno-de-disco-partes-shimano-_JM?searchVariation=79877456529#searchVariation=79877456529&position=30&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,529.990,,False,False,MCO8411,  6 vendidos,LAPS BIKE,,,Nuevo
3854,Bicicleta Itook Arawak 2.0 Rin 29 Monoplato,https://articulo.mercadolibre.com.co/MCO-585109466-bicicleta-itook-arawak-20-rin-29-monoplato-_JM?searchVariation=64884102130#searchVariation=64884102130&position=31&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,3.300.000,,False,False,MCO8411, 0 vendidos,JFD MOBILE,,,Nuevo
3855,"Bicicleta Tropix Modelo 2019Talla 54,grupo 105,ruedas R500",https://articulo.mercadolibre.com.co/MCO-588855284-bicicleta-tropix-modelo-2019talla-54grupo-105ruedas-r500-_JM#position=32&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,4.500.000,,False,False,MCO8411, 0 vendidos,VICTORENRIQUEDUARTEVICTORENRIQ,,,Usado
3856,Bicicleta Todoterreno Gw.,https://articulo.mercadolibre.com.co/MCO-600208286-bicicleta-todoterreno-gw-_JM?searchVariation=72220190789#searchVariation=72220190789&position=33&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.200.000,,False,False,MCO8411, 0 vendidos,TORRES ROMERO,,,Nuevo
3857,Bicicleta Gw Scorpion Rin 27.5,https://articulo.mercadolibre.com.co/MCO-604273380-bicicleta-gw-scorpion-rin-275-_JM?searchVariation=74210263057#searchVariation=74210263057&position=34&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,600.000,,False,False,MCO8411, 0 vendidos,CACA2978965,,4.6,Usado
3858,"Bicicleta Trek Marlin 7 2021, Selladas",https://articulo.mercadolibre.com.co/MCO-613715919-bicicleta-trek-marlin-7-2021-selladas-_JM?searchVariation=79914931101#searchVariation=79914931101&position=35&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.106.823,,False,False,MCO8411, 0 vendidos,JOPHINLISA,,,Nuevo
3859,Bicicleta Dtfly Challenger 27.5 F. Disco Shimano Suspensiï¿½n,https://articulo.mercadolibre.com.co/MCO-445874313-bicicleta-dtfly-challenger-275-f-disco-shimano-suspension-_JM?searchVariation=39340928066#searchVariation=39340928066&position=36&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.649.900,,False,False,MCO8411,  5 vendidos,Dtfly,,,Nuevo
3860,Bicicleta Para Hombre Kent Roadtech 700c Verde- Negro,https://articulo.mercadolibre.com.co/MCO-446596379-bicicleta-para-hombre-kent-roadtech-700c-verde-negro-_JM#position=37&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,2.366.550,,False,False,MCO8411, 0 vendidos,SIMARO.CO,,,Nuevo
3861,Bicicleta Urbana Firmastrong De Playa Para Hombre,https://articulo.mercadolibre.com.co/MCO-586478897-bicicleta-urbana-firmastrong-de-playa-para-hombre-_JM#position=38&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,3.771.990,,False,False,MCO8411, 0 vendidos,MARIOLIEXPRESS,,,Nuevo
3862,Bicicleta Todoterreno Negra,https://articulo.mercadolibre.com.co/MCO-593125787-bicicleta-todoterreno-negra-_JM?searchVariation=67332288344#searchVariation=67332288344&position=39&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,320.000,,False,False,MCO8411, 0 vendidos,OSW_RAMIREZNINO,,,Nuevo
3863,Cannondale Caad12 Talla:48,https://articulo.mercadolibre.com.co/MCO-536587815-cannondale-caad12-talla48-_JM#position=40&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,8.000.000,,False,False,MCO8411, 0 vendidos,JUANDACHO8T,,,Usado
3864,Bicicleta Todoterreno,https://articulo.mercadolibre.com.co/MCO-545790307-bicicleta-todoterreno-_JM#position=41&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,800.000,,False,False,MCO8411, 0 vendidos,CASTAOARAQUECRISTIAN,,,Usado
3865,Bicicletas Optimus Mystic Aluminio Rin 26 7v Freno Disco,https://articulo.mercadolibre.com.co/MCO-570606332-bicicletas-optimus-mystic-aluminio-rin-26-7v-freno-disco-_JM?searchVariation=59922924843#searchVariation=59922924843&position=42&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,649.900,,False,False,MCO8411, 0 vendidos,GYMFACTORYSPORTSAS,,,Nuevo
3866,Bicicleta Panadera Turismera Eastman Clï¿½sica Restaurada,https://articulo.mercadolibre.com.co/MCO-600556658-bicicleta-panadera-turismera-eastman-clasica-restaurada-_JM?searchVariation=72465015899#searchVariation=72465015899&position=43&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,750.000,,False,False,MCO8411, 0 vendidos,DONALECHEV,,,Usado
3867,Bicicleta Doble Asiento,https://articulo.mercadolibre.com.co/MCO-476949065-bicicleta-doble-asiento-_JM#position=44&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.000.000,,False,False,MCO8411, 0 vendidos,PANESSODIANA,,,Usado
3868,Takara Ryu - Bicicleta De Montaï¿½a Con Freno De Disco Con Sus,https://articulo.mercadolibre.com.co/MCO-530497163-takara-ryu-bicicleta-de-montana-con-freno-de-disco-con-sus-_JM#position=45&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,2.462.000,,False,False,MCO8411, 0 vendidos,MAUJA.STORE,,,Nuevo
3869,Bicicleta 12  De Princesas Disney Para Niï¿½as Por Huffy-,https://articulo.mercadolibre.com.co/MCO-536352439-bicicleta-12-de-princesas-disney-para-ninas-por-huffy--_JM#position=46&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,599.550,,False,False,MCO8411, 0 vendidos,SIMARO.CO,,,Nuevo
3870,Bicicleta Monareta Marca Arbar,https://articulo.mercadolibre.com.co/MCO-597259140-bicicleta-monareta-marca-arbar-_JM#position=47&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,450.000,,False,False,MCO8411, 0 vendidos,SMBAQUERO,,,Usado
3871,Esta En Buen Estado Llantas Nuevas,https://articulo.mercadolibre.com.co/MCO-470710819-esta-en-buen-estado-llantas-nuevas-_JM#position=48&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,260.000,,False,False,MCO8411, 0 vendidos,OKILAURA,,,Usado
3872,Bicicleta Profit Boston X10,https://articulo.mercadolibre.com.co/MCO-601164698-bicicleta-profit-boston-x10-_JM?searchVariation=72707897486#searchVariation=72707897486&position=49&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,1.050.000,,False,False,MCO8411, 0 vendidos,CARLINAARGOTEGAVIRIA,,,Nuevo
3873,Oportunidad Bicicleta Rin 24 Con 6 Piï¿½ones Y 3 Platos,https://articulo.mercadolibre.com.co/MCO-601220400-oportunidad-bicicleta-rin-24-con-6-pinones-y-3-platos-_JM?searchVariation=72748217468#searchVariation=72748217468&position=50&type=item&tracking_id=331762ad-5158-4a68-a844-2e77e3ba3dfc,280.000,,False,False,MCO8411, 0 vendidos,NAVASPAOLA05,,,Usado
3874,Bicicleta Mtb Marco De Acero,https://articulo.mercadolibre.com.co/MCO-592041680-bicicleta-mtb-marco-de-acero-_JM?searchVariation=66902305251#searchVariation=66902305251&position=1&type=item&tracking_id=c3b3465f-1018-4228-8c65-6407bf42e230,630.000,,False,False,MCO8411, 0 vendidos,AUTOPARTESBMWSAS,,,Nuevo
3875,"Bicicleta De Niï¿½a Royalbaby Jenny, Ruedas De 20 Pulgadas,",https://articulo.mercadolibre.com.co/MCO-447309181-bicicleta-de-nina-royalbaby-jenny-ruedas-de-20-pulgadas-_JM#position=2&type=item&tracking_id=c3b3465f-1018-4228-8c65-6407bf42e230,2.555.000,,False,False,MCO8411, 0 vendidos,YAXA,,,Nuevo
