id,uid,name,parent,href,hierarchy,subcategories
MCO116345,,Roedores,MCO1105,https://listado.mercadolibre.com.co/animales-mascotas/roedores/roedores/#CATEGORY_ID=MCO116345&S=hc_animales-y-mascotas,3,0
MCO437349,,Shampoos,MCO1105,https://listado.mercadolibre.com.co/roedores-shampoos/#CATEGORY_ID=MCO437349&S=hc_animales-y-mascotas,3,0
MCO412640,,Sustratos,MCO1105,https://listado.mercadolibre.com.co/roedores-sustratos/#CATEGORY_ID=MCO412640&S=hc_animales-y-mascotas,3,0
MCO116346,,Otros,MCO1105,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros/#CATEGORY_ID=MCO116346&S=hc_animales-y-mascotas,3,0
MCO6152,,Otros,MCO1071,https://listado.mercadolibre.com.co/animales-mascotas/otros/#CATEGORY_ID=MCO6152&S=hc_animales-y-mascotas,2,0
MCO3690,,Accesorios Audio y Video,MCO1000,https://electronica.mercadolibre.com.co/accesorios-audio-video/#CATEGORY_ID=MCO3690&S=hc_electronica-audio-y-video,2,7
MCO167791,,Adaptadores,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video/adaptadores/#CATEGORY_ID=MCO167791&S=hc_electronica-audio-y-video,3,0
MCO430537,,Conversores de Audio y Video,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video-conversores/#CATEGORY_ID=MCO430537&S=hc_electronica-audio-y-video,3,0
MCO441925,,Conversores de TV,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video-conversores-tv/#CATEGORY_ID=MCO441925&S=hc_electronica-audio-y-video,3,0
MCO179072,,Monitores In-Ear,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video-monitores-in-ear/#CATEGORY_ID=MCO179072&S=hc_electronica-audio-y-video,3,0
MCO441918,,Punteros Láser,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video-punteros-laser/#CATEGORY_ID=MCO441918&S=hc_electronica-audio-y-video,3,0
MCO432569,,Switches y Splitters,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video-switches-splitters/#CATEGORY_ID=MCO432569&S=hc_electronica-audio-y-video,3,0
MCO3698,,Otros,MCO3690,https://electronica.mercadolibre.com.co/accesorios-audio-video/otros/#CATEGORY_ID=MCO3698&S=hc_electronica-audio-y-video,3,0
MCO431414,,Accesorios para TV,MCO1000,https://electronica.mercadolibre.com.co/accesorios-tv/#CATEGORY_ID=MCO431414&S=hc_electronica-audio-y-video,2,8
MCO36570,,Antenas,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-antenas/#CATEGORY_ID=MCO36570&S=hc_electronica-audio-y-video,3,0
MCO431454,,Antenas Parabólicas,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-antenas-parabolicas/#CATEGORY_ID=MCO431454&S=hc_electronica-audio-y-video,3,0
MCO176836,,Decodificadores,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-decodificadores/#CATEGORY_ID=MCO176836&S=hc_electronica-audio-y-video,3,0
MCO113154,,Gafas 3D,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-gafas-3d/#CATEGORY_ID=MCO113154&S=hc_electronica-audio-y-video,3,0
MCO431455,,Kits de Antenas Parabólicas,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-kits-antenas-parabolicas/#CATEGORY_ID=MCO431455&S=hc_electronica-audio-y-video,3,0
MCO428963,,Localizadores de Satélites,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-localizadores-satelites/#CATEGORY_ID=MCO428963&S=hc_electronica-audio-y-video,3,0
MCO113152,,Soportes,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-soportes/#CATEGORY_ID=MCO113152&S=hc_electronica-audio-y-video,3,0
MCO431415,,Otros,MCO431414,https://electronica.mercadolibre.com.co/accesorios-tv-otros/#CATEGORY_ID=MCO431415&S=hc_electronica-audio-y-video,3,0
MCO3835,,Audio,MCO1000,https://electronica.mercadolibre.com.co/audio/#CATEGORY_ID=MCO3835&S=hc_electronica-audio-y-video,2,25
MCO431488,,Amplificadores y Receivers,MCO3835,https://electronica.mercadolibre.com.co/audio-amplificadores-receivers/#CATEGORY_ID=MCO431488&S=hc_electronica-audio-y-video,3,0
MCO420273,,Asistentes Virtuales,MCO3835,https://electronica.mercadolibre.com.co/audio-asistentes-virtuales/#CATEGORY_ID=MCO420273&S=hc_electronica-audio-y-video,3,0
MCO3697,,Audífonos,MCO3835,https://electronica.mercadolibre.com.co/audio-audifonos/#CATEGORY_ID=MCO3697&S=hc_electronica-audio-y-video,3,0
MCO442035,,Cassetteras,MCO3835,https://electronica.mercadolibre.com.co/audio-cassetteras/#CATEGORY_ID=MCO442035&S=hc_electronica-audio-y-video,3,0
MCO442037,,Cassettes de Audio,MCO3835,https://electronica.mercadolibre.com.co/audio-cassettes/#CATEGORY_ID=MCO442037&S=hc_electronica-audio-y-video,3,0
MCO442036,,CD Players,MCO3835,https://electronica.mercadolibre.com.co/audio-cd-players/#CATEGORY_ID=MCO442036&S=hc_electronica-audio-y-video,3,0
MCO442029,,"Drivers, Cornetas y Diafragmas",MCO3835,https://electronica.mercadolibre.com.co/audio-drivers-cornetas-diafragmas/#CATEGORY_ID=MCO442029&S=hc_electronica-audio-y-video,3,0
MCO1024,,Equipos de DJ y Accesorios,MCO3835,https://electronica.mercadolibre.com.co/audio-equipos-dj-accesorios/#CATEGORY_ID=MCO1024&S=hc_electronica-audio-y-video,3,0
MCO166575,,Estudios de Grabación,MCO3835,https://electronica.mercadolibre.com.co/audio-estudios-grabacion/#CATEGORY_ID=MCO166575&S=hc_electronica-audio-y-video,3,0
MCO431452,,Grabadores,MCO3835,https://electronica.mercadolibre.com.co/audio-grabadores/#CATEGORY_ID=MCO431452&S=hc_electronica-audio-y-video,3,0
MCO1015,,Home Theaters,MCO3835,https://electronica.mercadolibre.com.co/audio-hogar/home-theaters/#CATEGORY_ID=MCO1015&S=hc_electronica-audio-y-video,3,0
MCO420274,,Megáfonos,MCO3835,https://electronica.mercadolibre.com.co/audio-megafonos/#CATEGORY_ID=MCO420274&S=hc_electronica-audio-y-video,3,0
MCO442025,,Micrófonos y Preamplificadores,MCO3835,https://electronica.mercadolibre.com.co/audio-microfonos-preamplificadores/#CATEGORY_ID=MCO442025&S=hc_electronica-audio-y-video,3,0
MCO1014,,Minicomponentes,MCO3835,https://electronica.mercadolibre.com.co/audio-hogar/minicomponentes/#CATEGORY_ID=MCO1014&S=hc_electronica-audio-y-video,3,0
MCO442039,,MiniDiscs,MCO3835,https://electronica.mercadolibre.com.co/audio-minidiscs/#CATEGORY_ID=MCO442039&S=hc_electronica-audio-y-video,3,0
MCO3691,,Parlantes,MCO3835,https://electronica.mercadolibre.com.co/audio-parlantes/#CATEGORY_ID=MCO3691&S=hc_electronica-audio-y-video,3,0
MCO442041,,Radio Despertadores,MCO3835,https://electronica.mercadolibre.com.co/audio-radio-despertadores/#CATEGORY_ID=MCO442041&S=hc_electronica-audio-y-video,3,0
MCO1013,,Radiograbadoras,MCO3835,https://electronica.mercadolibre.com.co/audio-hogar/radiograbadoras/#CATEGORY_ID=MCO1013&S=hc_electronica-audio-y-video,3,0
MCO2854,,Radios,MCO3835,https://electronica.mercadolibre.com.co/audio-radios/#CATEGORY_ID=MCO2854&S=hc_electronica-audio-y-video,3,0
MCO431428,,Reproductores Portátiles,MCO3835,https://electronica.mercadolibre.com.co/audio-reproductores-portatiles/#CATEGORY_ID=MCO431428&S=hc_electronica-audio-y-video,3,0
MCO442040,,Sintonizadores,MCO3835,https://electronica.mercadolibre.com.co/audio-sintonizadores/#CATEGORY_ID=MCO442040&S=hc_electronica-audio-y-video,3,0
MCO431491,,Soportes de Home Theaters,MCO3835,https://electronica.mercadolibre.com.co/audio-soportes-home-theaters/#CATEGORY_ID=MCO431491&S=hc_electronica-audio-y-video,3,0
MCO442038,,Soportes para Parlantes,MCO3835,https://electronica.mercadolibre.com.co/audio-soportes-parlantes/#CATEGORY_ID=MCO442038&S=hc_electronica-audio-y-video,3,0
MCO431449,,Tocadiscos y Accesorios,MCO3835,https://electronica.mercadolibre.com.co/audio-tocadiscos-accesorios/#CATEGORY_ID=MCO431449&S=hc_electronica-audio-y-video,3,0
MCO3845,,Otros,MCO3835,https://electronica.mercadolibre.com.co/audio-hogar/otros/#CATEGORY_ID=MCO3845&S=hc_electronica-audio-y-video,3,0
MCO5054,,Cables,MCO1000,https://electronica.mercadolibre.com.co/cables/#CATEGORY_ID=MCO5054&S=hc_electronica-audio-y-video,2,6
MCO113156,,Cables de Audio y Video,MCO5054,https://electronica.mercadolibre.com.co/cables-audio-video/#CATEGORY_ID=MCO113156&S=hc_electronica-audio-y-video,3,0
MCO113158,,Cables de Datos,MCO5054,https://electronica.mercadolibre.com.co/cables-datos/#CATEGORY_ID=MCO113158&S=hc_electronica-audio-y-video,3,0
MCO113155,,Cables de Red,MCO5054,https://electronica.mercadolibre.com.co/cables-red/#CATEGORY_ID=MCO113155&S=hc_electronica-audio-y-video,3,0
MCO431829,,Cables Power,MCO5054,https://electronica.mercadolibre.com.co/cables-power/#CATEGORY_ID=MCO431829&S=hc_electronica-audio-y-video,3,0
MCO432162,,Mallas Cubre Cables,MCO5054,https://electronica.mercadolibre.com.co/cables-mallas-cubre/#CATEGORY_ID=MCO432162&S=hc_electronica-audio-y-video,3,0
MCO113160,,Otros,MCO5054,https://electronica.mercadolibre.com.co/cables/otros/#CATEGORY_ID=MCO113160&S=hc_electronica-audio-y-video,3,0
MCO11830,,Componentes Electrónicos,MCO1000,https://electronica.mercadolibre.com.co/componentes-electronicos/#CATEGORY_ID=MCO11830&S=hc_electronica-audio-y-video,2,34
MCO372999,,Arduino,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-arduino/#CATEGORY_ID=MCO372999&S=hc_electronica-audio-y-video,3,0
MCO380661,,Bobinas,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-bobinas/#CATEGORY_ID=MCO380661&S=hc_electronica-audio-y-video,3,0
MCO380663,,Caudalimetro,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-caudalimetro/#CATEGORY_ID=MCO380663&S=hc_electronica-audio-y-video,3,0
MCO380668,,Circuito Integrado,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-circuito-integrado/#CATEGORY_ID=MCO380668&S=hc_electronica-audio-y-video,3,0
MCO168372,,Condensadores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos/condensadores/#CATEGORY_ID=MCO168372&S=hc_electronica-audio-y-video,3,0
MCO380656,,Conectores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-conectores/#CATEGORY_ID=MCO380656&S=hc_electronica-audio-y-video,3,0
MCO380653,,Conversor,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-conversor/#CATEGORY_ID=MCO380653&S=hc_electronica-audio-y-video,3,0
MCO380648,,Diodo,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-diodo/#CATEGORY_ID=MCO380648&S=hc_electronica-audio-y-video,3,0
MCO380660,,Disipadores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-disipadores/#CATEGORY_ID=MCO380660&S=hc_electronica-audio-y-video,3,0
MCO420226,,Displays y LCD,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-displays-lcd/#CATEGORY_ID=MCO420226&S=hc_electronica-audio-y-video,3,0
MCO420350,,Fuentes Conmutadas,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-fuentes-conmutadas/#CATEGORY_ID=MCO420350&S=hc_electronica-audio-y-video,3,0
MCO380666,,Inversores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-inversores/#CATEGORY_ID=MCO380666&S=hc_electronica-audio-y-video,3,0
MCO417167,,Lectores Láser,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-lectores-laser/#CATEGORY_ID=MCO417167&S=hc_electronica-audio-y-video,3,0
MCO113264,,LEDS,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos/leds/#CATEGORY_ID=MCO113264&S=hc_electronica-audio-y-video,3,0
MCO385786,,Membranas de Microondas,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-membranas-microondas/#CATEGORY_ID=MCO385786&S=hc_electronica-audio-y-video,3,0
MCO113265,,Microcontroladores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos/microcontroladores/#CATEGORY_ID=MCO113265&S=hc_electronica-audio-y-video,3,0
MCO380655,,Mosfet,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-mosfet/#CATEGORY_ID=MCO380655&S=hc_electronica-audio-y-video,3,0
MCO380667,,Optoacopladores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-optoacopladores/#CATEGORY_ID=MCO380667&S=hc_electronica-audio-y-video,3,0
MCO380649,,Potenciómetros,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-potenciometros/#CATEGORY_ID=MCO380649&S=hc_electronica-audio-y-video,3,0
MCO442034,,Programadores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-programadores/#CATEGORY_ID=MCO442034&S=hc_electronica-audio-y-video,3,0
MCO417774,,Protoboards,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-protoboards/#CATEGORY_ID=MCO417774&S=hc_electronica-audio-y-video,3,0
MCO432856,,Raspberry Pi,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-raspberry-pi/#CATEGORY_ID=MCO432856&S=hc_electronica-audio-y-video,3,0
MCO380659,,Rectificadores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-rectificadores/#CATEGORY_ID=MCO380659&S=hc_electronica-audio-y-video,3,0
MCO380665,,Reguladores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-reguladores/#CATEGORY_ID=MCO380665&S=hc_electronica-audio-y-video,3,0
MCO413757,,Relés,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-reles/#CATEGORY_ID=MCO413757&S=hc_electronica-audio-y-video,3,0
MCO322075,,Repuestos Monitor,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-repuestos-monitor/#CATEGORY_ID=MCO322075&S=hc_electronica-audio-y-video,3,0
MCO413967,,Resistores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-resistores/#CATEGORY_ID=MCO413967&S=hc_electronica-audio-y-video,3,0
MCO380654,,Sensor Inductivo,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-sensor-inductivo/#CATEGORY_ID=MCO380654&S=hc_electronica-audio-y-video,3,0
MCO380652,,Soldador,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-soldador/#CATEGORY_ID=MCO380652&S=hc_electronica-audio-y-video,3,0
MCO380658,,Tarjetas,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-tarjetas/#CATEGORY_ID=MCO380658&S=hc_electronica-audio-y-video,3,0
MCO416679,,Thermal Pads,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-thermal-pads/#CATEGORY_ID=MCO416679&S=hc_electronica-audio-y-video,3,0
MCO168373,,Transistores,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos/transistores/#CATEGORY_ID=MCO168373&S=hc_electronica-audio-y-video,3,0
MCO442033,,Válvulas Electrónicas,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos-valvulas-electronicas/#CATEGORY_ID=MCO442033&S=hc_electronica-audio-y-video,3,0
MCO113269,,Otros,MCO11830,https://electronica.mercadolibre.com.co/componentes-electronicos/otros/#CATEGORY_ID=MCO113269&S=hc_electronica-audio-y-video,3,0
MCO4632,,Controles Remotos,MCO1000,https://electronica.mercadolibre.com.co/controles-remotos/#CATEGORY_ID=MCO4632&S=hc_electronica-audio-y-video,2,5
MCO419984,,Para DVD y Video,MCO4632,https://electronica.mercadolibre.com.co/accesorios-audio-video-controles-remotos-dvd/#CATEGORY_ID=MCO419984&S=hc_electronica-audio-y-video,3,0
MCO430186,,Para Media Streaming,MCO4632,https://electronica.mercadolibre.com.co/controles-remotos-media-streaming/#CATEGORY_ID=MCO430186&S=hc_electronica-audio-y-video,3,0
MCO113161,,Para TV,MCO4632,https://electronica.mercadolibre.com.co/accesorios-audio-video/controles-remotos/tv/#CATEGORY_ID=MCO113161&S=hc_electronica-audio-y-video,3,0
MCO113162,,Universales,MCO4632,https://electronica.mercadolibre.com.co/accesorios-audio-video/controles-remotos/universales/#CATEGORY_ID=MCO113162&S=hc_electronica-audio-y-video,3,0
MCO113163,,Otros,MCO4632,https://electronica.mercadolibre.com.co/accesorios-audio-video/controles-remotos/otros/#CATEGORY_ID=MCO113163&S=hc_electronica-audio-y-video,3,0
MCO176837,,Convertidores a Smart TV,MCO1000,https://electronica.mercadolibre.com.co/convertidores-a-smart-tv/#CATEGORY_ID=MCO176837&S=hc_electronica-audio-y-video,2,0
MCO173235,,Drones y Accesorios,MCO1000,https://electronica.mercadolibre.com.co/drones-accesorios/#CATEGORY_ID=MCO173235&S=hc_electronica-audio-y-video,2,4
MCO173221,,Accesorios y Repuestos,MCO173235,https://electronica.mercadolibre.com.co/drones-accesorios-repuestos/#CATEGORY_ID=MCO173221&S=hc_electronica-audio-y-video,3,0
MCO156677,,Equipos,MCO173235,https://electronica.mercadolibre.com.co/drones-accesorios-equipos/#CATEGORY_ID=MCO156677&S=hc_electronica-audio-y-video,3,0
MCO173220,,Mini Drones,MCO173235,https://electronica.mercadolibre.com.co/drones-accesorios/mini-drones/#CATEGORY_ID=MCO173220&S=hc_electronica-audio-y-video,3,0
MCO176271,,Otros,MCO173235,https://electronica.mercadolibre.com.co/drones-accesorios/accesorios/otros/#CATEGORY_ID=MCO176271&S=hc_electronica-audio-y-video,3,0
MCO442042,,Fundas y Bolsos,MCO1000,https://electronica.mercadolibre.com.co/fundas-bolsos/#CATEGORY_ID=MCO442042&S=hc_electronica-audio-y-video,2,4
MCO442053,,Para Controles Remoto,MCO442042,https://electronica.mercadolibre.com.co/fundas-bolsos-controles-remoto/#CATEGORY_ID=MCO442053&S=hc_electronica-audio-y-video,3,0
MCO442052,,Para Proyectores,MCO442042,https://electronica.mercadolibre.com.co/fundas-bolsos-proyectores/#CATEGORY_ID=MCO442052&S=hc_electronica-audio-y-video,3,0
MCO442054,,Para Videocámaras,MCO442042,https://electronica.mercadolibre.com.co/fundas-bolsos-videocamaras/#CATEGORY_ID=MCO442054&S=hc_electronica-audio-y-video,3,0
MCO442051,,Otros,MCO442042,https://electronica.mercadolibre.com.co/fundas-bolsos-otros/#CATEGORY_ID=MCO442051&S=hc_electronica-audio-y-video,3,0
MCO4102,,Pilas y Cargadores,MCO1000,https://electronica.mercadolibre.com.co/pilas-cargadores-baterias/#CATEGORY_ID=MCO4102&S=hc_electronica-audio-y-video,2,5
MCO40727,,Baterías,MCO4102,https://electronica.mercadolibre.com.co/pilas-cargadores-baterias/baterias/#CATEGORY_ID=MCO40727&S=hc_electronica-audio-y-video,3,0
MCO50217,,Cargadores de Pilas,MCO4102,https://electronica.mercadolibre.com.co/pilas-cargadores/#CATEGORY_ID=MCO50217&S=hc_electronica-audio-y-video,3,0
MCO7279,,Pilas,MCO4102,https://electronica.mercadolibre.com.co/pilas-cargadores-baterias/pilas/#CATEGORY_ID=MCO7279&S=hc_electronica-audio-y-video,3,0
MCO442055,,Transformadores y Fuentes,MCO4102,https://electronica.mercadolibre.com.co/pilas-cargadores-transformadores-fuentes/#CATEGORY_ID=MCO442055&S=hc_electronica-audio-y-video,3,0
MCO7270,,Otros,MCO4102,https://electronica.mercadolibre.com.co/pilas-cargadores-baterias/otros/#CATEGORY_ID=MCO7270&S=hc_electronica-audio-y-video,3,0
MCO419930,,Repuestos TV,MCO1000,https://electronica.mercadolibre.com.co/repuestos-tv/#CATEGORY_ID=MCO419930&S=hc_electronica-audio-y-video,2,8
MCO413559,,Botoneras de TV,MCO419930,https://electronica.mercadolibre.com.co/repuestos-tv-botoneras/#CATEGORY_ID=MCO413559&S=hc_electronica-audio-y-video,3,0
MCO419935,,Cables Flex,MCO419930,https://electronica.mercadolibre.com.co/repuestos-tv-cables-flex/#CATEGORY_ID=MCO419935&S=hc_electronica-audio-y-video,3,0
MCO413540,,Flybacks,MCO419930,https://electronica.mercadolibre.com.co/repuestos-tv-flybacks/#CATEGORY_ID=MCO413540&S=hc_electronica-audio-y-video,3,0
MCO419932,,Fuentes para TV,MCO419930,https://electronica.mercadolibre.com.co/componentes-electronicos-repuestos-tv-fuentes/#CATEGORY_ID=MCO419932&S=hc_electronica-audio-y-video,3,0
MCO419933,,Lámparas de TV,MCO419930,https://electronica.mercadolibre.com.co/componentes-electronicos-repuestos-tv-lamparas/#CATEGORY_ID=MCO419933&S=hc_electronica-audio-y-video,3,0
MCO419934,,Placas Main,MCO419930,https://electronica.mercadolibre.com.co/componentes-electronicos-repuestos-tv-placas-main/#CATEGORY_ID=MCO419934&S=hc_electronica-audio-y-video,3,0
MCO409592,,Tira para Led,MCO419930,https://electronica.mercadolibre.com.co/repuestos-tv-tira-led/#CATEGORY_ID=MCO409592&S=hc_electronica-audio-y-video,3,0
MCO419931,,Otros,MCO419930,https://electronica.mercadolibre.com.co/componentes-electronicos-repuestos-tv-otros/#CATEGORY_ID=MCO419931&S=hc_electronica-audio-y-video,3,0
MCO14903,,Televisores,MCO1000,https://electronica.mercadolibre.com.co/televisores/#CATEGORY_ID=MCO14903&S=hc_electronica-audio-y-video,2,0
MCO442056,,Video,MCO1000,https://electronica.mercadolibre.com.co/video/#CATEGORY_ID=MCO442056&S=hc_electronica-audio-y-video,2,8
MCO442058,,Cassettes de Video,MCO442056,https://electronica.mercadolibre.com.co/video-cassettes/#CATEGORY_ID=MCO442058&S=hc_electronica-audio-y-video,3,0
MCO18216,,DVDs Portátiles,MCO442056,https://electronica.mercadolibre.com.co/video-dvds-portatiles/#CATEGORY_ID=MCO18216&S=hc_electronica-audio-y-video,3,0
MCO442061,,Otros,MCO442056,https://electronica.mercadolibre.com.co/video-otros/#CATEGORY_ID=MCO442061&S=hc_electronica-audio-y-video,3,0
MCO442059,,Receptores Satelitales,MCO442056,https://electronica.mercadolibre.com.co/video-receptores-satelitales/#CATEGORY_ID=MCO442059&S=hc_electronica-audio-y-video,3,0
MCO59801,,Reproductores Blu-ray ,MCO442056,https://electronica.mercadolibre.com.co/video-reproductores-blu-ray/#CATEGORY_ID=MCO59801&S=hc_electronica-audio-y-video,3,0
MCO1004,,Reproductores de DVD,MCO442056,https://electronica.mercadolibre.com.co/video-reproductores-dvd/#CATEGORY_ID=MCO1004&S=hc_electronica-audio-y-video,3,0
MCO442060,,Soportes para DVD,MCO442056,https://electronica.mercadolibre.com.co/video-soportes-dvd/#CATEGORY_ID=MCO442060&S=hc_electronica-audio-y-video,3,0
MCO442057,,Video Casseteras,MCO442056,https://electronica.mercadolibre.com.co/video-casseteras/#CATEGORY_ID=MCO442057&S=hc_electronica-audio-y-video,3,0
MCO4800,,Video Beams y Pantallas,MCO1000,https://electronica.mercadolibre.com.co/proyectores-pantallas/#CATEGORY_ID=MCO4800&S=hc_electronica-audio-y-video,2,7
MCO431418,,Estuches para Proyectores,MCO4800,https://electronica.mercadolibre.com.co/video-beams-pantallas-estuches-proyectores/#CATEGORY_ID=MCO431418&S=hc_electronica-audio-y-video,3,0
MCO11897,,Pantallas,MCO4800,https://electronica.mercadolibre.com.co/proyectores-pantallas/pantallas/#CATEGORY_ID=MCO11897&S=hc_electronica-audio-y-video,3,0
MCO431417,,Piezas de Reposición,MCO4800,https://electronica.mercadolibre.com.co/video-beams-pantallas-piezas-reposicion/#CATEGORY_ID=MCO431417&S=hc_electronica-audio-y-video,3,0
MCO395949,,Retroproyectores,MCO4800,https://electronica.mercadolibre.com.co/video-beams-pantallas-retroproyectores/#CATEGORY_ID=MCO395949&S=hc_electronica-audio-y-video,3,0
MCO419940,,Soportes,MCO4800,https://electronica.mercadolibre.com.co/video-beams-pantallas-soportes/#CATEGORY_ID=MCO419940&S=hc_electronica-audio-y-video,3,0
MCO11889,,Video Beams,MCO4800,https://electronica.mercadolibre.com.co/proyectores-pantallas/video-beams/#CATEGORY_ID=MCO11889&S=hc_electronica-audio-y-video,3,0
MCO4799,,Otros,MCO4800,https://electronica.mercadolibre.com.co/proyectores-pantallas/otros/#CATEGORY_ID=MCO4799&S=hc_electronica-audio-y-video,3,0
MCO1070,,Otros,MCO1000,https://electronica.mercadolibre.com.co/otros/#CATEGORY_ID=MCO1070&S=hc_electronica-audio-y-video,2,0
MCO176674,,Armas y Lanzadores de Juguetes,MCO1132,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes/#CATEGORY_ID=MCO176674&S=hc_juegos-y-juguetes,2,6
MCO176681,,Accesorios y Municiones,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-accesorios-municiones/#CATEGORY_ID=MCO176681&S=hc_juegos-y-juguetes,3,0
MCO431922,,Arcos y Flechas,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-arcos-flechas/#CATEGORY_ID=MCO431922&S=hc_juegos-y-juguetes,3,0
MCO352391,,Espadas,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-espadas/#CATEGORY_ID=MCO352391&S=hc_juegos-y-juguetes,3,0
MCO433046,,Pistolas de Agua,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-pistolas-agua/#CATEGORY_ID=MCO433046&S=hc_juegos-y-juguetes,3,0
MCO176680,,Pistolas y Escopetas,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-pistolas-escopetas/#CATEGORY_ID=MCO176680&S=hc_juegos-y-juguetes,3,0
MCO176751,,Otras Armas,MCO176674,https://listado.mercadolibre.com.co/armas-lanzadores-juguetes-otras/#CATEGORY_ID=MCO176751&S=hc_juegos-y-juguetes,3,0
MCO433060,,Casas y Carpas para Niños,MCO1132,https://listado.mercadolibre.com.co/casas-carpas-ninos/#CATEGORY_ID=MCO433060&S=hc_juegos-y-juguetes,2,3
MCO194497,,Carpas para Niños,MCO433060,https://listado.mercadolibre.com.co/casas-carpas-nino/#CATEGORY_ID=MCO194497&S=hc_juegos-y-juguetes,3,0
MCO179552,,Casas para Niños,MCO433060,https://listado.mercadolibre.com.co/juegos-juguetes/juegos-aire-libre-agua/casas-de-juego/#CATEGORY_ID=MCO179552&S=hc_juegos-y-juguetes,3,0
MCO433061,,Otros,MCO433060,https://listado.mercadolibre.com.co/casas-carpas-ninos-otros/#CATEGORY_ID=MCO433061&S=hc_juegos-y-juguetes,3,0
MCO176742,,"Dibujo, Pintura y Manualidades",MCO1132,https://listado.mercadolibre.com.co/dibujo-pintura-manualidades/#CATEGORY_ID=MCO176742&S=hc_juegos-y-juguetes,2,7
MCO432807,,"Atriles, Tableros y Pizarras",MCO176742,https://listado.mercadolibre.com.co/dibujo-pintura-manualidades-atriles-tableros-pizarras/#CATEGORY_ID=MCO432807&S=hc_juegos-y-juguetes,3,0
MCO176748,,Kits de Arte para Niños,MCO176742,https://listado.mercadolibre.com.co/dibujo-pintura-manualidades-kits-arte-ninos/#CATEGORY_ID=MCO176748&S=hc_juegos-y-juguetes,3,0
MCO418291,,Kits de Bisutería,MCO176742,https://listado.mercadolibre.com.co/dibujo-pintura-manualidades-kits-bisuteria/#CATEGORY_ID=MCO418291&S=hc_juegos-y-juguetes,3,0
MCO176743,,Plastilinas,MCO176742,https://listado.mercadolibre.com.co/juegos-juguetes/juguetes/arte-manualidades-ninos/plastilinas/#CATEGORY_ID=MCO176743&S=hc_juegos-y-juguetes,3,0
